fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0.269230769230769,0.0882352941176471,0.228915662650602,0.0138036809815951,0.0682492581602374,0.0905923344947735,0.238979118329466,0.0827067669172915,0.481818181818182,0.383720930232558,0.548387096774194,0.666666666666667
0.240384615384615,0.392156862745098,0.0240963855421687,0.00766871165644172,0.109792284866469,0.0975609756097561,0.208816705336427,0.109697320223636,0.472727272727273,0.162790697674419,0.258064516129032,0.5
0.230769230769231,0.568627450980392,0.289156626506024,0.00920245398773006,0.0593471810089021,0.0940766550522648,0.153132250580046,0.0402930402930389,0.554545454545455,0.197674418604651,0.774193548387097,0.833333333333333
0.346153846153846,0.254901960784314,0.253012048192771,0.00766871165644172,0.0712166172106825,0.0522648083623693,0.375870069605568,0.0884904569115093,0.363636363636364,0.36046511627907,0.532258064516129,0.5
0.259615384615385,0.225490196078431,0.0843373493975904,0.105828220858896,0.103857566765579,0.111498257839721,0.287703016241299,0.161750530171583,0.454545454545455,0.325581395348837,0.241935483870968,0.333333333333333
0.230769230769231,0.568627450980392,0.289156626506024,0.00920245398773006,0.0593471810089021,0.0940766550522648,0.153132250580046,0.0402930402930389,0.554545454545455,0.197674418604651,0.774193548387097,0.833333333333333
0.25,0.225490196078431,0.228915662650602,0.0352760736196319,0.086053412462908,0.0592334494773519,0.215777262180974,0.0788509735878143,0.409090909090909,0.151162790697674,0.483870967741936,0.666666666666667
0.288461538461538,0.176470588235294,0.253012048192771,0.0168711656441718,0.118694362017804,0.13588850174216,0.262180974477958,0.113553113553113,0.681818181818182,0.302325581395349,0.403225806451613,0.833333333333333
0.365384615384615,0.57843137254902,0.0843373493975904,0.0138036809815951,0.192878338278932,0.0801393728222996,0.368909512761021,0.127048390206285,0.3,0.337209302325581,0.209677419354839,0.333333333333333
0.269230769230769,0.186274509803922,0.246987951807229,0.0107361963190184,0.127596439169139,0.0487804878048781,0.308584686774942,0.154038943512627,0.636363636363636,0.290697674418605,0.32258064516129,0.5
0.307692307692308,0.166666666666667,0.192771084337349,0.128834355828221,0.109792284866469,0.18815331010453,0.547563805104408,0.161750530171583,0.481818181818182,0.325581395348837,0.387096774193548,0.5
0.298076923076923,0.156862745098039,0.210843373493976,0.00613496932515337,0.127596439169139,0.114982578397213,0.317865429234339,0.113553113553113,0.663636363636364,0.255813953488372,0.32258064516129,0.5
0.307692307692308,0.196078431372549,0.234939759036145,0.124233128834356,0.124629080118694,0.104529616724739,0.306264501160093,0.173317910160014,0.6,0.36046511627907,0.403225806451613,0.5
0.346153846153846,0.186274509803922,0.289156626506024,0.00766871165644172,0.112759643916914,0.0522648083623693,0.28538283062645,0.0827067669172915,0.427272727272727,0.313953488372093,0.580645161290323,0.5
0.326923076923077,0.235294117647059,0.216867469879518,0.0214723926380368,0.0712166172106825,0.121951219512195,0.243619489559165,0.067283593599383,0.345454545454545,0.569767441860465,0.693548387096774,0.666666666666667
0.451923076923077,0.156862745098039,0.234939759036145,0.150306748466258,0.103857566765579,0.0627177700348432,0.308584686774942,0.198380566801618,0.436363636363637,0.36046511627907,0.32258064516129,0.5
0.432692307692308,0.0588235294117647,0.204819277108434,0.00766871165644172,0.0979228486646884,0.0174216027874564,0.0881670533642691,0.121264700212067,0.681818181818182,0.209302325581395,0.354838709677419,0.5
0.346153846153846,0.166666666666667,0.216867469879518,0.022239263803681,0.121661721068249,0.101045296167247,0.211136890951276,0.0942741469057249,0.427272727272727,0.255813953488372,0.451612903225807,0.5
0.230769230769231,0.0392156862745098,0.204819277108434,0.0138036809815951,0.106824925816024,0.142857142857143,0.250580046403712,0.130904183535762,0.636363636363636,0.337209302325581,0.161290322580645,0.5
0.192307692307692,0.186274509803922,0.120481927710843,0.220092024539877,0.103857566765579,0.0696864111498258,0.394431554524362,0.175245806824753,0.590909090909091,0.174418604651163,0.354838709677419,0.333333333333333
0.336538461538462,0.196078431372549,0.259036144578313,0.0168711656441718,0.210682492581602,0.0662020905923345,0.264501160092807,0.0653556969346444,0.427272727272727,0.232558139534884,0.774193548387097,0.333333333333333
0.259615384615385,0.303921568627451,0.13855421686747,0.0736196319018405,0.124629080118694,0.0801393728222996,0.324825986078886,0.121264700212067,0.472727272727273,0.151162790697674,0.32258064516129,0.333333333333333
0.307692307692308,0.245098039215686,0.192771084337349,0.00920245398773006,0.130563798219585,0.125435540069686,0.299303944315545,0.067283593599383,0.372727272727273,0.0697674418604651,0.516129032258065,0.5
0.336538461538462,0.156862745098039,0.234939759036145,0.266104294478528,0.142433234421365,0.149825783972125,0.324825986078886,0.246577983420088,0.445454545454545,0.162790697674419,0.0967741935483871,0.333333333333333
0.336538461538462,0.156862745098039,0.234939759036145,0.266104294478528,0.142433234421365,0.149825783972125,0.324825986078886,0.246577983420088,0.445454545454545,0.162790697674419,0.0967741935483871,0.333333333333333
0.278846153846154,0.147058823529412,0.234939759036145,0.0291411042944785,0.483679525222552,0.212543554006969,0.345707656612529,0.127048390206285,0.354545454545454,0.162790697674419,0.225806451612903,0.5
0.278846153846154,0.156862745098039,0.234939759036145,0.0352760736196319,0.486646884272997,0.212543554006969,0.34338747099768,0.127048390206285,0.345454545454545,0.13953488372093,0.225806451612903,0.5
0.307692307692308,0.225490196078431,0.156626506024096,0.104294478527607,0.178041543026706,0.0905923344947735,0.350348027842227,0.159822633506842,0.372727272727273,0.27906976744186,0.290322580645161,0.5
0.269230769230769,0.156862745098039,0.162650602409639,0.0122699386503067,0.142433234421365,0.10801393728223,0.331786542923434,0.121264700212067,0.454545454545455,0.395348837209302,0.241935483870968,0.5
0.278846153846154,0.147058823529412,0.156626506024096,0.0122699386503067,0.1513353115727,0.10801393728223,0.336426914153132,0.121264700212067,0.472727272727273,0.395348837209302,0.241935483870968,0.5
0.346153846153846,0.0980392156862745,0.186746987951807,0.0122699386503067,0.14540059347181,0.125435540069686,0.366589327146172,0.115481010217851,0.4,0.36046511627907,0.32258064516129,0.666666666666667
0.230769230769231,0.362745098039216,0.156626506024096,0.0582822085889571,0.160237388724036,0.212543554006969,0.45707656612529,0.1328320802005,0.5,0.348837209302326,0.290322580645161,0.166666666666667
0.230769230769231,0.372549019607843,0.150602409638554,0.0582822085889571,0.169139465875371,0.209059233449477,0.459396751740139,0.130904183535762,0.481818181818182,0.348837209302326,0.290322580645161,0.333333333333333
0.307692307692308,0.225490196078431,0.156626506024096,0.104294478527607,0.178041543026706,0.0905923344947735,0.350348027842227,0.159822633506842,0.372727272727273,0.27906976744186,0.290322580645161,0.5
0.298076923076923,0.107843137254902,0.210843373493976,0.0674846625766871,0.172106824925816,0.104529616724739,0.327146171693735,0.152111046847888,0.581818181818182,0.302325581395349,0.290322580645161,0.333333333333333
0.326923076923077,0.107843137254902,0.186746987951807,0.0153374233128834,0.157270029673591,0.101045296167247,0.380510440835267,0.0884904569115093,0.572727272727273,0.255813953488372,0.596774193548387,0.5
0.269230769230769,0.166666666666667,0.174698795180723,0.00766871165644172,0.175074183976261,0.128919860627178,0.266821345707657,0.0827067669172915,0.563636363636363,0.418604651162791,0.483870967741936,0.666666666666667
0.230769230769231,0.0784313725490196,0.198795180722892,0.00766871165644172,0.142433234421365,0.0662020905923345,0.169373549883991,0.0749951802583372,0.545454545454545,0.27906976744186,0.467741935483871,0.666666666666667
0.25,0.0980392156862745,0.210843373493976,0.00613496932515337,0.106824925816024,0.128919860627178,0.22969837587007,0.0769230769230758,0.536363636363636,0.151162790697674,0.467741935483871,0.5
0.288461538461538,0.117647058823529,0.355421686746988,0.00460122699386503,0.409495548961424,0.125435540069686,0.28538283062645,0.113553113553113,0.3,0.186046511627907,0.17741935483871,0.5
0.298076923076923,0.166666666666667,0.210843373493976,0.0107361963190184,0.0890207715133531,0.0940766550522648,0.422273781902552,0.0711393869288601,0.372727272727273,0.348837209302326,0.483870967741936,0.5
0.326923076923077,0.127450980392157,0.204819277108434,0.173312883435583,0.100890207715134,0.121951219512195,0.473317865429234,0.175245806824753,0.336363636363636,0.325581395348837,0.258064516129032,0.5
0.211538461538462,0.107843137254902,0.156626506024096,0.180981595092025,0.115727002967359,0.167247386759582,0.320185614849188,0.194524773472141,0.527272727272727,0.162790697674419,0.145161290322581,0.5
0.269230769230769,0.294117647058824,0.0903614457831325,0.0613496932515337,0.103857566765579,0.0801393728222996,0.160092807424594,0.115481010217851,0.354545454545454,0.186046511627907,0.354838709677419,0.5
0.346153846153846,0.117647058823529,0.216867469879518,0.00920245398773006,0.086053412462908,0.146341463414634,0.236658932714617,0.105841526894158,0.581818181818182,0.13953488372093,0.306451612903226,0.5
0.288461538461538,0.137254901960784,0.144578313253012,0.0659509202453988,0.246290801186944,0.0975609756097561,0.264501160092807,0.154038943512627,0.281818181818182,0.27906976744186,0.0967741935483871,0.5
0.211538461538462,0.107843137254902,0.156626506024096,0.180981595092025,0.115727002967359,0.167247386759582,0.320185614849188,0.194524773472141,0.527272727272727,0.162790697674419,0.145161290322581,0.5
0.307692307692308,0.382352941176471,0.0421686746987952,0.00766871165644172,0.0771513353115727,0.0522648083623693,0.329466357308585,0.0749951802583372,0.272727272727273,0.13953488372093,0.403225806451613,0.333333333333333
0.269230769230769,0.294117647058824,0.0903614457831325,0.0613496932515337,0.103857566765579,0.0801393728222996,0.160092807424594,0.115481010217851,0.354545454545454,0.186046511627907,0.354838709677419,0.5
0.326923076923077,0.156862745098039,0.162650602409639,0.0122699386503067,0.086053412462908,0.101045296167247,0.262180974477958,0.107769423558897,0.390909090909091,0.27906976744186,0.370967741935484,0.5
0.230769230769231,0.264705882352941,0.0180722891566265,0.00920245398773006,0.163204747774481,0.0940766550522648,0.25754060324826,0.121264700212067,0.454545454545455,0.372093023255814,0.17741935483871,0.333333333333333
0.25,0.176470588235294,0.144578313253012,0.0889570552147239,0.0919881305637982,0.0871080139372822,0.266821345707657,0.0614999036051652,0.454545454545455,0.313953488372093,0.741935483870968,0.666666666666667
0.278846153846154,0.166666666666667,0.0783132530120482,0.00920245398773006,0.0949554896142433,0.275261324041812,0.382830626450116,0.0942741469057249,0.381818181818182,0.232558139534884,0.290322580645161,0.333333333333333
0.278846153846154,0.147058823529412,0.186746987951807,0.0230061349693252,0.109792284866469,0.0975609756097561,0.201856148491879,0.105841526894158,0.554545454545455,0.488372093023256,0.435483870967742,0.833333333333333
0.346153846153846,0.156862745098039,0.174698795180723,0.145705521472393,0.121661721068249,0.0662020905923345,0.222737819025522,0.175245806824753,0.372727272727273,0.151162790697674,0.241935483870968,0.333333333333333
0.230769230769231,0.186274509803922,0.259036144578313,0.110429447852761,0.13946587537092,0.160278745644599,0.545243619489559,0.163678426836322,0.345454545454545,0.337209302325581,0.161290322580645,0.5
0.288461538461538,0.215686274509804,0.13855421686747,0.0613496932515337,0.154302670623145,0.168989547038328,0.532482598607889,0.167534220165799,0.545454545454545,0.441860465116279,0.241935483870968,0.333333333333333
0.211538461538462,0.186274509803922,0.168674698795181,0.0644171779141104,0.160237388724036,0.101045296167247,0.445475638051044,0.17910160015423,0.881818181818182,0.569767441860465,0.32258064516129,0.333333333333333
0.461538461538462,0.147058823529412,0.27710843373494,0.00613496932515337,0.13353115727003,0.024390243902439,0.146171693735499,0.134759976865239,0.209090909090909,0.313953488372093,0.17741935483871,0.5
0.278846153846154,0.147058823529412,0.186746987951807,0.0230061349693252,0.109792284866469,0.0975609756097561,0.201856148491879,0.105841526894158,0.554545454545455,0.488372093023256,0.435483870967742,0.833333333333333
0.346153846153846,0.156862745098039,0.174698795180723,0.145705521472393,0.121661721068249,0.0662020905923345,0.222737819025522,0.175245806824753,0.372727272727273,0.151162790697674,0.241935483870968,0.333333333333333
0.317307692307692,0.0980392156862745,0.216867469879518,0.0122699386503067,0.100890207715134,0.101045296167247,0.180974477958237,0.0518604202814724,0.490909090909091,0.174418604651163,0.758064516129032,0.666666666666667
0.307692307692308,0.235294117647059,0.204819277108434,0.0107361963190184,0.0979228486646884,0.0627177700348432,0.139211136890951,0.0788509735878143,0.536363636363636,0.5,0.645161290322581,0.666666666666667
0.346153846153846,0.0980392156862745,0.180722891566265,0.125766871165644,0.163204747774481,0.0836236933797909,0.218097447795824,0.173317910160014,0.2,0.395348837209302,0.209677419354839,0.333333333333333
0.278846153846154,0.450980392156863,0.168674698795181,0.0736196319018405,0.1513353115727,0.0662020905923345,0.222737819025522,0.15018315018315,0.5,0.174418604651163,0.161290322580645,0.333333333333333
0.288461538461538,0.137254901960784,0.186746987951807,0.0122699386503067,0.130563798219585,0.111498257839721,0.243619489559165,0.111625216888374,0.609090909090909,0.63953488372093,0.419354838709677,0.5
0.317307692307692,0.117647058823529,0.204819277108434,0.236196319018405,0.121661721068249,0.170731707317073,0.364269141531323,0.219587430113746,0.445454545454545,0.441860465116279,0.193548387096774,0.5
0.317307692307692,0.254901960784314,0.120481927710843,0.0843558282208589,0.160237388724036,0.156794425087108,0.359628770301624,0.144399460188934,0.409090909090909,0.232558139534884,0.32258064516129,0.333333333333333
0.336538461538462,0.137254901960784,0.180722891566265,0.116564417177914,0.112759643916914,0.139372822299652,0.459396751740139,0.182957393483709,0.554545454545455,0.27906976744186,0.241935483870968,0.5
0.317307692307692,0.343137254901961,0.367469879518072,0.171779141104294,0.106824925816024,0.181184668989547,0.338747099767981,0.198380566801618,0.354545454545454,0.267441860465116,0.112903225806452,0.333333333333333
0.317307692307692,0.352941176470588,0.373493975903614,0.171779141104294,0.103857566765579,0.174216027874564,0.331786542923434,0.200308463466358,0.363636363636364,0.27906976744186,0.112903225806452,0.5
0.326923076923077,0.303921568627451,0.379518072289157,0.159509202453988,0.103857566765579,0.184668989547038,0.341067285382831,0.198380566801618,0.336363636363636,0.255813953488372,0.112903225806452,0.5
0.288461538461538,0.166666666666667,0.186746987951807,0.19478527607362,0.121661721068249,0.233449477351916,0.447795823665893,0.194524773472141,0.454545454545455,0.302325581395349,0.274193548387097,0.5
0.317307692307692,0.343137254901961,0.367469879518072,0.171779141104294,0.106824925816024,0.181184668989547,0.338747099767981,0.198380566801618,0.354545454545454,0.267441860465116,0.112903225806452,0.333333333333333
0.317307692307692,0.352941176470588,0.373493975903614,0.171779141104294,0.103857566765579,0.174216027874564,0.331786542923434,0.200308463466358,0.363636363636364,0.27906976744186,0.112903225806452,0.5
0.326923076923077,0.303921568627451,0.379518072289157,0.159509202453988,0.103857566765579,0.184668989547038,0.341067285382831,0.198380566801618,0.336363636363636,0.255813953488372,0.112903225806452,0.5
0.221153846153846,0.186274509803922,0.259036144578313,0.105828220858896,0.118694362017804,0.219512195121951,0.54292343387471,0.16560632350106,0.363636363636364,0.290697674418605,0.161290322580645,0.333333333333333
0.298076923076923,0.156862745098039,0.198795180722892,0.0168711656441718,0.0771513353115727,0.156794425087108,0.294663573085847,0.0557162136109495,0.490909090909091,0.209302325581395,0.741935483870968,0.666666666666667
0.298076923076923,0.127450980392157,0.198795180722892,0.0184049079754601,0.0741839762611276,0.160278745644599,0.294663573085847,0.0537883169462109,0.481818181818182,0.220930232558139,0.741935483870968,0.666666666666667
0.355769230769231,0.0882352941176471,0.192771084337349,0.0168711656441718,0.0919881305637982,0.170731707317073,0.322505800464037,0.0865625602467707,0.445454545454545,0.255813953488372,0.564516129032258,0.666666666666667
0.317307692307692,0.176470588235294,0.174698795180723,0.180981595092025,0.103857566765579,0.209059233449477,0.535962877030162,0.188741083477925,0.290909090909091,0.232558139534884,0.193548387096774,0.5
0.211538461538462,0.254901960784314,0.397590361445783,0.234662576687117,0.109792284866469,0.0836236933797909,0.359628770301624,0.208020050125313,0.381818181818182,0.325581395348837,0.129032258064516,0.5
0.461538461538462,0.181372549019608,0.216867469879518,0.00920245398773006,0.0741839762611276,0.0452961672473868,0.164733178654292,0.0807788702525529,0.209090909090909,0.162790697674419,0.548387096774194,0.666666666666667
0.576923076923077,0.274509803921569,0.27710843373494,0.151840490797546,0.086053412462908,0.00696864111498258,0.17169373549884,0.163678426836322,0.154545454545455,0.0930232558139535,0.338709677419355,0.166666666666667
0.211538461538462,0.254901960784314,0.397590361445783,0.234662576687117,0.109792284866469,0.0836236933797909,0.359628770301624,0.208020050125313,0.381818181818182,0.325581395348837,0.129032258064516,0.5
0.346153846153846,0.166666666666667,0.22289156626506,0.197852760736196,0.1513353115727,0.174216027874564,0.424593967517401,0.200308463466358,0.254545454545454,0.255813953488372,0.17741935483871,0.333333333333333
0.317307692307692,0.0392156862745098,0.192771084337349,0.138036809815951,0.13353115727003,0.21602787456446,0.354988399071926,0.175245806824753,0.618181818181818,0.220930232558139,0.225806451612903,0.333333333333333
0.211538461538462,0.127450980392157,0.144578313253012,0.176380368098159,0.121661721068249,0.184668989547038,0.359628770301624,0.190668980142664,0.563636363636363,0.197674418604651,0.225806451612903,0.333333333333333
0.355769230769231,0.220588235294118,0.240963855421687,0.280674846625767,0.148367952522255,0.146341463414634,0.373549883990719,0.248505880084827,0.245454545454546,0.27906976744186,0.161290322580645,0.333333333333333
0.346153846153846,0.166666666666667,0.22289156626506,0.197852760736196,0.1513353115727,0.174216027874564,0.424593967517401,0.200308463466358,0.254545454545454,0.255813953488372,0.17741935483871,0.333333333333333
0.336538461538462,0.0490196078431373,0.192771084337349,0.211656441717791,0.124629080118694,0.111498257839721,0.232018561484919,0.198380566801618,0.436363636363637,0.151162790697674,0.193548387096774,0.5
0.317307692307692,0.0392156862745098,0.192771084337349,0.138036809815951,0.13353115727003,0.21602787456446,0.354988399071926,0.175245806824753,0.618181818181818,0.220930232558139,0.225806451612903,0.333333333333333
0.317307692307692,0.147058823529412,0.210843373493976,0.243865030674847,0.0919881305637982,0.202090592334495,0.375870069605568,0.229226913437439,0.4,0.430232558139535,0.17741935483871,0.5
0.317307692307692,0.147058823529412,0.210843373493976,0.243865030674847,0.0919881305637982,0.202090592334495,0.375870069605568,0.229226913437439,0.4,0.430232558139535,0.17741935483871,0.5
0.298076923076923,0.245098039215686,0.168674698795181,0.0107361963190184,0.124629080118694,0.121951219512195,0.412993039443155,0.107769423558897,0.5,0.441860465116279,0.370967741935484,0.333333333333333
0.259615384615385,0.0882352941176471,0.325301204819277,0.121165644171779,0.216617210682493,0.21602787456446,0.357308584686775,0.169462116830537,0.154545454545455,0.197674418604651,0.129032258064516,0.5
0.326923076923077,0.186274509803922,0.27710843373494,0.278374233128834,0.127596439169139,0.149825783972125,0.5707656612529,0.248505880084827,0.290909090909091,0.348837209302326,0.145161290322581,0.333333333333333
0.326923076923077,0.225490196078431,0.301204819277108,0.19478527607362,0.13946587537092,0.229965156794425,0.431554524361949,0.213803740119528,0.263636363636363,0.290697674418605,0.193548387096774,0.333333333333333
0.278846153846154,0.323529411764706,0.204819277108434,0.131901840490798,0.118694362017804,0.0940766550522648,0.327146171693735,0.186813186813186,0.454545454545455,0.337209302325581,0.17741935483871,0.333333333333333
0.278846153846154,0.323529411764706,0.204819277108434,0.131901840490798,0.118694362017804,0.0940766550522648,0.327146171693735,0.186813186813186,0.454545454545455,0.337209302325581,0.17741935483871,0.333333333333333
0.163461538461538,0.397058823529412,0,0.0138036809815951,0.166172106824926,0.0209059233449477,0.218097447795824,0.1328320802005,0.827272727272727,0.209302325581395,0.274193548387097,0.166666666666667
0.211538461538462,0.225490196078431,0.144578313253012,0.0414110429447853,0.0949554896142433,0.0801393728222996,0.310904872389791,0.0827067669172915,0.536363636363636,0.255813953488372,0.532258064516129,0.5
0.307692307692308,0.0588235294117647,0.240963855421687,0.0168711656441718,0.0771513353115727,0.0487804878048781,0.176334106728538,0.0769230769230758,0.427272727272727,0.232558139534884,0.612903225806452,0.5
0.326923076923077,0.225490196078431,0.301204819277108,0.19478527607362,0.13946587537092,0.229965156794425,0.431554524361949,0.213803740119528,0.263636363636363,0.290697674418605,0.193548387096774,0.333333333333333
0.336538461538462,0.235294117647059,0.289156626506024,0.19478527607362,0.1513353115727,0.191637630662021,0.433874709976798,0.213803740119528,0.290909090909091,0.325581395348837,0.193548387096774,0.333333333333333
0.201923076923077,0.274509803921569,0.0240963855421687,0.0782208588957055,0.109792284866469,0.0662020905923345,0.180974477958237,0.121264700212067,0.454545454545455,0.337209302325581,0.354838709677419,0.333333333333333
0.384615384615385,0.156862745098039,0.192771084337349,0.177914110429448,0.13353115727003,0.139372822299652,0.299303944315545,0.217659533449006,0.263636363636363,0.372093023255814,0.129032258064516,0.333333333333333
0.346153846153846,0.0784313725490196,0.186746987951807,0.0958588957055215,0.148367952522255,0.101045296167247,0.283062645011601,0.155966840177365,0.518181818181818,0.13953488372093,0.274193548387097,0.333333333333333
0.298076923076923,0.107843137254902,0.168674698795181,0.0674846625766871,0.14540059347181,0.0418118466898955,0.317865429234339,0.155966840177365,0.518181818181818,0.162790697674419,0.17741935483871,0.5
0.25,0.0490196078431373,0.283132530120482,0.0153374233128834,0.246290801186944,0.132404181184669,0.345707656612529,0.109697320223636,0.445454545454545,0.162790697674419,0.290322580645161,0.5
0.278846153846154,0.107843137254902,0.216867469879518,0.00766871165644172,0.0504451038575668,0.212543554006969,0.310904872389791,0.0788509735878143,0.5,0.302325581395349,0.483870967741936,0.5
0.346153846153846,0.303921568627451,0.13855421686747,0.098159509202454,0.0712166172106825,0.0940766550522648,0.271461716937355,0.1328320802005,0.381818181818182,0.232558139534884,0.403225806451613,0.333333333333333
0.259615384615385,0.156862745098039,0.192771084337349,0.107361963190184,0.086053412462908,0.160278745644599,0.450116009280742,0.167534220165799,0.663636363636364,0.372093023255814,0.274193548387097,0.666666666666667
0.221153846153846,0.215686274509804,0.337349397590361,0.0337423312883436,0.103857566765579,0.156794425087108,0.394431554524362,0.101985733564679,0.527272727272727,0.406976744186046,0.467741935483871,0.666666666666667
0.221153846153846,0.215686274509804,0.337349397590361,0.0322085889570552,0.109792284866469,0.153310104529617,0.406032482598608,0.101985733564679,0.536363636363636,0.406976744186046,0.467741935483871,0.5
0.182692307692308,0.176470588235294,0.150602409638554,0.150306748466258,0.0326409495548962,0.0174216027874564,0.111368909512761,0.1328320802005,0.609090909090909,0.174418604651163,0.419354838709677,0.333333333333333
0.259615384615385,0.156862745098039,0.192771084337349,0.107361963190184,0.086053412462908,0.160278745644599,0.450116009280742,0.167534220165799,0.663636363636364,0.372093023255814,0.274193548387097,0.666666666666667
0.259615384615385,0.338235294117647,0.240963855421687,0.191717791411043,0.086053412462908,0.198606271777003,0.538283062645012,0.208020050125313,0.463636363636364,0.406976744186046,0.161290322580645,0.333333333333333
0.269230769230769,0.156862745098039,0.162650602409639,0.233128834355828,0.0771513353115727,0.153310104529617,0.415313225058005,0.213803740119528,0.472727272727273,0.337209302325581,0.193548387096774,0.333333333333333
0.288461538461538,0.186274509803922,0.132530120481928,0.115030674846626,0.0741839762611276,0.184668989547038,0.450116009280742,0.173317910160014,0.427272727272727,0.348837209302326,0.145161290322581,0.333333333333333
0.278846153846154,0.186274509803922,0.186746987951807,0.23159509202454,0.0801186943620178,0.146341463414634,0.394431554524362,0.208020050125313,0.490909090909091,0.395348837209302,0.258064516129032,0.333333333333333
0.423076923076923,0.147058823529412,0.240963855421687,0.00920245398773006,0.0534124629080119,0.118466898954704,0.259860788863109,0.0942741469057249,0.363636363636364,0.186046511627907,0.435483870967742,0.5
0.317307692307692,0.284313725490196,0.403614457831325,0.151840490797546,0.106824925816024,0.163763066202091,0.338747099767981,0.200308463466358,0.4,0.255813953488372,0.112903225806452,0.333333333333333
0.288461538461538,0.107843137254902,0.216867469879518,0.0199386503067485,0.0771513353115727,0.0975609756097561,0.201856148491879,0.0884904569115093,0.390909090909091,0.372093023255814,0.451612903225807,0.666666666666667
0.413461538461538,0.196078431372549,0.234939759036145,0.0199386503067485,0.0593471810089021,0.0557491289198606,0.162412993039443,0.100057836899941,0.463636363636364,0.348837209302326,0.612903225806452,0.5
0.240384615384615,0.225490196078431,0.204819277108434,0.0245398773006135,0.106824925816024,0.0627177700348432,0.157772621809745,0.107769423558897,0.527272727272727,0.244186046511628,0.354838709677419,0.333333333333333
0.317307692307692,0.284313725490196,0.403614457831325,0.151840490797546,0.106824925816024,0.163763066202091,0.338747099767981,0.200308463466358,0.4,0.255813953488372,0.112903225806452,0.333333333333333
0.394230769230769,0.127450980392157,0.240963855421687,0.00920245398773006,0.0890207715133531,0.125435540069686,0.22737819025522,0.0942741469057249,0.445454545454545,0.372093023255814,0.451612903225807,0.5
0.451923076923077,0.127450980392157,0.246987951807229,0.0567484662576687,0.0801186943620178,0.0766550522648084,0.208816705336427,0.146327356853672,0.418181818181818,0.36046511627907,0.274193548387097,0.5
0.413461538461538,0.117647058823529,0.240963855421687,0.0214723926380368,0.0830860534124629,0.0592334494773519,0.180974477958237,0.0962020435704635,0.363636363636364,0.372093023255814,0.516129032258065,0.5
